label,path
MUS,NCT-CRC-HE-100K/MUS/MUS-VKWHKLAE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FRTKRGYW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TYGKKSSD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HDKWTLID.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RAEWEQSV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ISTPEKKN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LIYNYVAV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RAYIAKRC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NYKLPEQQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TIVELVIR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RLVGYRAL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QIDLSNAT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RRFITGAQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IALIPAWG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-AAEMWDQI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ACSSWYRC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LSWQFLHH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ICNEYCTR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IKWYDIPI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PIAVYLRD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QSPVVPDV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MDGCDWIL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MWDCFHPN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SEPCVWKI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HHKMGHFN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TNCWCCHT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LWSVEAMY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RRNCKKIK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MMEHNRTD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-AASVYIKC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EASLNFYH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RRPLMATE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MMVEAKVV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LFAMYNRE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QHSFYRST.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TYFCNATS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CFLQKSRY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GECTLHCL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HLYVGAMH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IIAGPYEP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PTTCNPMM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GHWLEDIQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TQVFNWEH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CPGQNFTY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FKVVKQSM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LRQPQIKH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KSMKDILD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KTWAMYAT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DIQACCAM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EHHLGPLW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CEIALLCT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RWICQEDL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LVTHTMRQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SNSQLHMA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VLTQTKSC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VHGNRIIH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MVWYFVDV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LRCWDFQC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SKLPCVDQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CKDPFYVH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RLTTWIPN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NSGDYTLP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LSNPCGCC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EYRIVFQP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CEHEVLMV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KSEDEMPA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PQGAKHHH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RYAMTHRR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KRFHWMEI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GAWDQFGM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EILPHGDG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KFWWWTDT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ENHRTLSH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LNWMILGR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NWRPGNAG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PVYKITKL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HVAEDRWQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FRAGEADP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FEHTTSAN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LKLECYVI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DDFSLMVL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EWLKMCWP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RNMRIITK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SLLGWTEW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HAEKHTGI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FGYVVADF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EDKEMPAK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DTFEYNLN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GRNMTRGY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KVPVCCDN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CNSGIWTG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SARAVVTP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VGCLFSKS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MPHQERIE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ECCRVFGS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IYDLPING.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PYCAYLYQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LGKQHHTF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ILDSCDLW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DFALFDTQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EYSVDEFH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RECDTEHK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QDHQGFTQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CMPHCWDP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NSLLRKHV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TYNEVFLI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FWVEFWFA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KIWMSWAY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QSTSWRHM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RVVRWYKD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CCLANASW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KYVMTHNK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FSKSSHSY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DMYAVIQS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SGLSEFLM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KKIRSSYD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SMMFCNPN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ECVITYSY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DALCNKEG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IFWIVMFC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-AHLPWITG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SKSAALPV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NMVYNHAQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GMWQVVHF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DGFVGAFQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PWHIACTH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EIFGEDNW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VGRETYTW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FYALWFQR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GIYSSWRM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-INHSNMFI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PSVCWYFK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TRYWTSHD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KVKWHNIQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FCKSLSFD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HVRVQFFM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GWQYVTVI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IMDKCARP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HQWQSGFQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MSWPYKQP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FDWICYEV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VELHNMFT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CRAGQNWW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-AMVYAWAY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KTKTPIFN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QPQPADQF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KNFYTADG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DNGYMVGD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TWFANQFV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QWTRAYSH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TCMRAPMK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QGCRGLCE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VLYAWQND.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MQVLDAWH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LAPSAMQK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SEVHQCIE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-THVGHQKK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LHKWSQNW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SHFLCHWS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TEGRKPYV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TEMFTNES.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LEGFATFA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FCASNGVI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NIHGWVYH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KGQCEQIS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KCREIHIE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GEESKFES.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PILMAFAC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NQNKWTIM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CEAYRSRQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SPNTYVEM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SQWGCVNV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GFFQWHVW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PIGYKYDI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CKQYANTM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LCSHVQNL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DKLPRPFA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PIPEADVC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PYHFILKE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MRIMMKPS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DTMRCMLG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-AGHTGCAD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HIEYCIPL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LAHTAYGQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PDWLNNTD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ELKRNGYW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IMNTCPCN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EHSRSMFA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KEWTWVMQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MYSVECEF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QWNVFGDN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IKCYWVVV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MADLLCMF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GRWRSKCL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GKFMQVSN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CAKMVTLF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FQCLFPCT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HVFEWMLY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CNMLKKDS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SPEHHSRG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MHHNVWFP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KMRYLDIH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SCTRTMQS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RQVSMMLI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SWGMVPGD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QAQPASKG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DKKFHGSV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CICEYMCL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DWFHMYQM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DFVSENPG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MKEGDDAK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LWPIRIRY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CRMTHCRT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MEEKHKNM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NLMRAWVC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FVWNFHAM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-AKEFECWS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PKLPFRNY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MDIDRFRM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HMEIYHYD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SICCEMNE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LDVQHGLY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DDVYRLFG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VDPGCCAE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GICAEDNY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IVQMGSRC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DELDHPGA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FMDWEEPN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EGNACCMR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KVGVTQNF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MHSPMSFY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HWHCYVKN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LNPSDVTF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HEYHHWDC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SPLEADGI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RQWGGLDC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QWVACVYV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SHRTVPTS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QNTSSFHT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FDEIPDVR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FVDNFNIW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QWHERGRK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VIFMYTVE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RTKDFFRA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NGWYTCLH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PTPCMYVK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KRPKGSLK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NCLMRTFI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TLMVEMAI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GVEPPQYE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MQEWSGQA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SMDSQHCY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RHYIDLSK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CQAHISRC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SDIDTKNS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RMILEMPQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LWVEKRKA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NEFVRAMP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LCCRCDRT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IHMDIVWC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RLTAPSLM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RWDDHMVS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FETWKWHT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PHLTYSWI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GLPMWSRL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PQWTPWRD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RRGTFIHT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KNIWEKVD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ASKWMKYT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KCHNEWYL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CGECHPYI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IQGWQCDC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GMFFYCQQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FRFLATWW.tif
