label,path
MUS,NCT-CRC-HE-100K/MUS/MUS-PIAVYLRD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QSPVVPDV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MDGCDWIL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MWDCFHPN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SEPCVWKI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SCAPCVNQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LFNSICVM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HHKMGHFN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TNCWCCHT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MEHNMTCR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RRNCKKIK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MMEHNRTD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EASLNFYH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NDAMVSIY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RRPLMATE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LFAMYNRE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QHSFYRST.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TYFCNATS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HLYVGAMH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IIAGPYEP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GHWLEDIQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TQVFNWEH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CPGQNFTY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FKVVKQSM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DTMKAHHV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LRQPQIKH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KTWAMYAT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NLERTRRT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EHHLGPLW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CEIALLCT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LVTHTMRQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SNSQLHMA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VLTQTKSC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VHGNRIIH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MVWYFVDV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LETRKMDL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SKLPCVDQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RLTTWIPN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NSGDYTLP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VFCNRSIW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CEHEVLMV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KSEDEMPA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RYAMTHRR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KRFHWMEI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KFWWWTDT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ENHRTLSH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LNWMILGR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NWRPGNAG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PVYKITKL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HVAEDRWQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FRAGEADP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SAWSFEWR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FEHTTSAN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LKLECYVI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EWLKMCWP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RNMRIITK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-AINGFIFM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QASPVDPR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SLLGWTEW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FGYVVADF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EDKEMPAK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CNLRDPEM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QREWHCSG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DTFEYNLN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GRNMTRGY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DEVDVSPA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KQLALSRG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KVPVCCDN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SHMDCVTC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MMSSCDHA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CNSGIWTG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LDVRCVTP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ECCRVFGS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NFFIEHGT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IYDLPING.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DSPQRYQI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DFALFDTQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EYSVDEFH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SQTPDIYG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RECDTEHK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CMPHCWDP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TYNEVFLI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GTPKVLIH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RRWYSEQA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QSTSWRHM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GEFPDQHR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CCLANASW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KYVMTHNK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FSKSSHSY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RYQPNQLW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DMYAVIQS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SGLSEFLM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KKIRSSYD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SMMFCNPN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ECVITYSY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IFWIVMFC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-AHLPWITG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SKSAALPV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NMVYNHAQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GMWQVVHF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DGFVGAFQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PWHIACTH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FYALWFQR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SFICFHWN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GIYSSWRM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-INHSNMFI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PSVCWYFK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TRYWTSHD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SGYTWPKQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KFPRGEWD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KVKWHNIQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FCKSLSFD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HVRVQFFM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MSWPYKQP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FDWICYEV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CRAGQNWW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CCCPKDCP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GMVNPAQW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DPGLNHTL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KTKTPIFN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MQQIVGPM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KNFYTADG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-STEWKTIT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DNGYMVGD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TWFANQFV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KAAYLAFP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QWTRAYSH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TCMRAPMK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QGCRGLCE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MQVLDAWH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LAPSAMQK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SEVHQCIE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-THVGHQKK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TEGRKPYV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TEMFTNES.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FCASNGVI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NGLCLDSI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FMKQTPVH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KGQCEQIS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KCREIHIE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PILMAFAC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NQNKWTIM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CEAYRSRQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SPNTYVEM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SQWGCVNV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PIGYKYDI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CKQYANTM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LCSHVQNL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FGPTNRAH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DKLPRPFA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PIPEADVC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DTMRCMLG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-AGHTGCAD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HIEYCIPL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RDASPMPN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RGKHKFWY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PDWLNNTD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ELKRNGYW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LWQRYWEG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EHSRSMFA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NRSYTQRT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KEWTWVMQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MYSVECEF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QWNVFGDN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RFEYLNGQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IKCYWVVV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MADLLCMF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HAHNILMD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GKFMQVSN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CAKMVTLF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CNMLKKDS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SPEHHSRG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MHHNVWFP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KMRYLDIH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SCTRTMQS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RQVSMMLI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DKKFHGSV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CICEYMCL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DWFHMYQM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HNAQGPFY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NGMVHDVI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DFVSENPG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MKEGDDAK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LWPIRIRY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CRMTHCRT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FVWNFHAM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ANRWYSRC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QIFCRVWG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-AKEFECWS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EWHMYHPI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PKLPFRNY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MDIDRFRM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HMEIYHYD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SICCEMNE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DDVYRLFG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-VDPGCCAE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GICAEDNY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FVPCIHGF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RRVVDKEL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PGGFQNTC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HVRIHFEG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EASYHIHI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FMDWEEPN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FNTHHGYC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EKWKRIEG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-EGNACCMR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PDGEECHQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-STHNKCMC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KVGVTQNF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MHSPMSFY.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HWHCYVKN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LNPSDVTF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HEYHHWDC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QDKDKSHD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-HQNWGACS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SPLEADGI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RQWGGLDC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CYDRGSFF.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QWVACVYV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TFMWPTDT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FHYESYWV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-SHRTVPTS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RDEGSWAS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TRYKHSMD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QNTSSFHT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FDEIPDVR.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QWHERGRK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RTKDFFRA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CEARHYDI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QWTDMGVC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PTPCMYVK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RTAWKIQK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KRPKGSLK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PRDTWAAS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MTNNKKAP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-NCLMRTFI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-TLMVEMAI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GVEPPQYE.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MQEWSGQA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RHYIDLSK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RMILEMPQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IIAPFTRI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LWVEKRKA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-LCCRCDRT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IHMDIVWC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RLTAPSLM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RWDDHMVS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FETWKWHT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GLPMWSRL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RTIPITRI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-QSNYYGGP.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RRGTFIHT.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KNIWEKVD.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-KCHNEWYL.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-CGECHPYI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-IQGWQCDC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GCMIMTMG.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RWTTMILK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FRFLATWW.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GDQKALRH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FKPADPQV.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MYQHCHVS.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FQSGPNWM.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GVLWPYNI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GFPNLVWH.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-DQEHAMQC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-MLVRFFTI.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-ERGYIWEA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-PACIPCTA.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GDIILKAQ.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-GAPCKDQK.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FSWKSIQC.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-FGDWDIFN.tif
MUS,NCT-CRC-HE-100K/MUS/MUS-RSPRNSNC.tif
